gmtamesQSAR_ID,Strain,Endpoint,TrainValTest,SMILES
gmtamesQSAR_0442,TA100,Negative,Train,C=C(C)C1CC=C(C)C(OC(C)=O)C1
gmtamesQSAR_0443,TA100,Negative,Train,CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1
gmtamesQSAR_0444,TA100,Negative,Train,COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O
gmtamesQSAR_0446,TA100,Negative,Train,CC(O)CN
gmtamesQSAR_0447,TA100,Negative,Train,Cc1cccc(C(=O)Cl)c1
gmtamesQSAR_0448,TA100,Negative,Train,CCCCOC(=O)c1ccc(O)cc1
gmtamesQSAR_0450,TA100,Negative,Train,CC(S)C(=O)O
gmtamesQSAR_0454,TA100,Negative,Train,Cc1cc(=O)n(-c2ccccc2)n1C
gmtamesQSAR_0456,TA100,Negative,Train,Clc1ccccn1
gmtamesQSAR_0458,TA100,Negative,Train,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
gmtamesQSAR_0460,TA100,Negative,Train,O=c1c(=O)c2cccc3ccc4cccc1c4c32
gmtamesQSAR_0464,TA100,Negative,Train,OCc1cccc2c1-c1cccc3cccc-2c13
gmtamesQSAR_0467,TA100,Negative,Train,Clc1cccc2cc3ccccc3cc12
gmtamesQSAR_0468,TA100,Positive,Train,NC(=O)N(CCCC(=O)O)N=O
gmtamesQSAR_0469,TA100,Positive,Train,O[C@H]1[C@@H]2O[C@@H]2c2c(ccc3cc4ccc5ccccc5c4nc23)[C@@H]1O
gmtamesQSAR_0470,TA100,Negative,Train,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C
gmtamesQSAR_0471,TA100,Positive,Train,Cc1ccc(S(=O)(=O)N2C3c4ccccc4-c4ccccc4C32)cc1
gmtamesQSAR_0473,TA100,Negative,Train,c1ccc2occc2c1
gmtamesQSAR_0475,TA100,Negative,Train,CS(=O)(=O)c1ccc(Cl)cc1
gmtamesQSAR_0476,TA100,Positive,Train,Cn1c2ccccc2c2cc(N)ccc21
gmtamesQSAR_0477,TA100,Positive,Train,Cc1ccc(S(=O)(=O)NN)cc1
gmtamesQSAR_0479,TA100,Negative,Train,Cc1c(N)ccc(N)c1C
gmtamesQSAR_0482,TA100,Negative,Train,Cc1ccccc1O
gmtamesQSAR_0485,TA100,Negative,Train,O=C(O)/C=C/C(=O)O
gmtamesQSAR_0486,TA100,Positive,Train,O=C1C=C(S(=O)(=O)O)c2ccccc2C1=O
gmtamesQSAR_0488,TA100,Negative,Train,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
gmtamesQSAR_0490,TA100,Negative,Train,C#CCOC(C(=O)NCCC(=O)O)c1ccc(Cl)cc1
gmtamesQSAR_0491,TA100,Negative,Train,Cc1cc2c(c3ccc4ccccc4c13)CCC2
gmtamesQSAR_0492,TA100,Negative,Train,CC(=O)NC(CCP(C)(=O)O)C(=O)O
gmtamesQSAR_0493,TA100,Negative,Train,C=C(C)C(=O)N[N+](C)(C)CC(C)[O-]
gmtamesQSAR_0494,TA100,Positive,Train,NNc1ccccc1[N+](=O)[O-]
gmtamesQSAR_0495,TA100,Negative,Train,CCCOC(=O)c1ccc(O)cc1
gmtamesQSAR_0498,TA100,Negative,Train,ClC(Cl)=C(Cl)c1ccc(Cl)c(Cl)c1Cl
gmtamesQSAR_0500,TA100,Negative,Train,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
gmtamesQSAR_0501,TA100,Negative,Train,Cc1ccc(N=Nc2ccc(C)c(N)c2)cc1N
gmtamesQSAR_0505,TA100,Negative,Train,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO
gmtamesQSAR_0506,TA100,Positive,Train,Oc1cccc(O)c1O
gmtamesQSAR_0508,TA100,Negative,Train,CCOC(=O)c1ccccc1C(=O)OCC
gmtamesQSAR_0510,TA100,Positive,Train,O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12
gmtamesQSAR_0511,TA100,Negative,Train,Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4
gmtamesQSAR_0512,TA100,Negative,Train,c1cc2c3c(c1)ccc1cccc(c13)C2
gmtamesQSAR_0514,TA100,Negative,Train,CCOP(=S)(OCC)SCCSCC
gmtamesQSAR_0517,TA100,Negative,Train,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
gmtamesQSAR_0519,TA100,Negative,Train,CC(C)(C)N
gmtamesQSAR_0521,TA100,Negative,Train,O=[N+]([O-])c1cccc([N+](=O)[O-])c1CO
gmtamesQSAR_0522,TA100,Negative,Train,CCN(CC)c1ccccc1
gmtamesQSAR_0523,TA100,Negative,Train,O=[N+]([O-])c1cccc(/C=N/C2SNc3ccccc32)c1
gmtamesQSAR_0524,TA100,Negative,Train,Cc1cccc(O)c1
gmtamesQSAR_0525,TA100,Negative,Train,Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1
gmtamesQSAR_0527,TA100,Negative,Train,Cc1cccc(C)c1N=Nc1c(O)ccc2ccccc12
gmtamesQSAR_0531,TA100,Negative,Train,CNP(=O)(NC)NC
gmtamesQSAR_0533,TA100,Negative,Train,Nc1ccc(Cl)cc1
gmtamesQSAR_0538,TA100,Negative,Train,O=C(O)CCc1c[nH]c2ccccc12
gmtamesQSAR_0539,TA100,Positive,Train,O=[N+]([O-])c1ccccc1/C=C/c1ccccc1
gmtamesQSAR_0540,TA100,Positive,Train,Cc1cc2ccccc2c2ccc3c(c12)C=CC(=O)C3=O
gmtamesQSAR_0542,TA100,Negative,Train,C=Cc1ccc2c(O)c3ccccc3c(O)c2c1[N+](=O)[O-]
gmtamesQSAR_0543,TA100,Negative,Train,CC1=C[C@@H](O)[C@@H]2C[C@H]1C2(C)C
gmtamesQSAR_0544,TA100,Negative,Train,N#Cc1ccc([N+](=O)[O-])cc1
gmtamesQSAR_0545,TA100,Positive,Train,CC1CC2OC(=O)C(C)C2CC2(C)C(O)OC(O)CC12
gmtamesQSAR_0547,TA100,Positive,Train,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(OC)C(C)O1)C3=O
gmtamesQSAR_0548,TA100,Negative,Train,OCCN(CCO)c1ccc2ccccc2c1
gmtamesQSAR_0550,TA100,Negative,Train,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
gmtamesQSAR_0553,TA100,Negative,Train,Nc1cc([N+](=O)[O-])c(N)cc1F
gmtamesQSAR_0554,TA100,Negative,Train,C1COCCOCCOCCOCCOCCOCCO1
gmtamesQSAR_0555,TA100,Negative,Train,[O]S(=O)(=O)c1ccc2cc(O)ccc2c1
gmtamesQSAR_0556,TA100,Negative,Train,CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
gmtamesQSAR_0559,TA100,Negative,Train,O=[N+]([O-])c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl
gmtamesQSAR_0560,TA100,Negative,Train,O=C1C=Cc2c(ccc3ccccc23)C1=O
gmtamesQSAR_0562,TA100,Positive,Train,O=[N+]([O-])c1cc2[nH]c3ccc4ccc(O)cc4c3c2c2ccccc12
gmtamesQSAR_0564,TA100,Positive,Train,Cc1cc(C)c2nc3c(ccc4ccccc43)c(C)c2c1
gmtamesQSAR_0566,TA100,Negative,Train,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CS([O])(=O)=O
gmtamesQSAR_0567,TA100,Positive,Train,O=C/C=C/c1ccc([N+](=O)[O-])cc1
gmtamesQSAR_0568,TA100,Positive,Train,Cc1ncc([N+](=O)[O-])n1C
gmtamesQSAR_0569,TA100,Positive,Train,CCc1c2ccccc2cc2c3c(ccc12)[C@H](O)[C@@H](O)[C@H]1O[C@@H]31
gmtamesQSAR_0570,TA100,Negative,Train,COc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl
gmtamesQSAR_0571,TA100,Positive,Train,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])cc3c2c1
gmtamesQSAR_0574,TA100,Positive,Train,CCN=C(N)N(N=O)[N+](=O)[O-]
gmtamesQSAR_0579,TA100,Negative,Train,COC(=O)c1occ(-c2ccccc2)c1-c1ccccc1
gmtamesQSAR_0580,TA100,Positive,Train,NC(=O)c1ccccc1C(F)(F)F
gmtamesQSAR_0581,TA100,Negative,Train,NC(=O)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F
gmtamesQSAR_0582,TA100,Negative,Train,CCCCCCCCCCCCN(CCC#N)CCC#N
gmtamesQSAR_0584,TA100,Negative,Train,O=C(O)c1ccccc1Cl
gmtamesQSAR_0585,TA100,Negative,Train,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
gmtamesQSAR_0589,TA100,Negative,Train,COc1cc(S([O])(=O)=O)c(C)cc1N=Nc1c(O)ccc2cc(S([O])(=O)=O)ccc12
gmtamesQSAR_0591,TA100,Negative,Train,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1
gmtamesQSAR_0594,TA100,Negative,Train,Cc1ccc2cccc([N+](=O)[O-])c2n1
gmtamesQSAR_0595,TA100,Positive,Train,Cc1cccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)c1
gmtamesQSAR_0596,TA100,Negative,Train,CCC(C)(C)OC
gmtamesQSAR_0597,TA100,Negative,Train,COc1ccc(C(=O)n2ncc(Cl)c(Cl)c2=O)cc1
gmtamesQSAR_0598,TA100,Negative,Train,O=C[CH]C=O
gmtamesQSAR_0599,TA100,Positive,Train,COCC(O)Cn1ccnc1[N+](=O)[O-]
gmtamesQSAR_0600,TA100,Negative,Train,C=Cc1ccccc1
gmtamesQSAR_0602,TA100,Positive,Train,COC(=O)C1=CCCN(N=O)C1
gmtamesQSAR_0603,TA100,Negative,Train,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C([O])=O
gmtamesQSAR_0604,TA100,Negative,Train,ClCc1ccc2ccc3cc4ccccc4c4ccc1c2c34
gmtamesQSAR_0605,TA100,Positive,Train,ClCC=CCCl
gmtamesQSAR_0606,TA100,Negative,Train,CCCCCCCCS
gmtamesQSAR_0607,TA100,Negative,Train,CCCCOC(=O)/C=C\C(=O)OCCCC
gmtamesQSAR_0608,TA100,Negative,Train,Cn1cnc2c1c(=O)[nH]c(=O)n2C
gmtamesQSAR_0610,TA100,Negative,Train,O=[N+]([O-])c1ccc(Br)cc1
gmtamesQSAR_0611,TA100,Negative,Train,S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1
gmtamesQSAR_0612,TA100,Negative,Train,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1
gmtamesQSAR_0613,TA100,Negative,Train,Nc1cc2[nH]c3ccccc3c2cc1[N+](=O)[O-]
gmtamesQSAR_0614,TA100,Positive,Train,O=[N+]([O-])c1cnc(CO)n1CCO
gmtamesQSAR_0615,TA100,Negative,Train,O=Cc1ccccc1[N+](=O)[O-]
gmtamesQSAR_0616,TA100,Positive,Train,COc1nsc2ccc([N+](=O)[O-])cc12
gmtamesQSAR_0618,TA100,Negative,Train,CC(=O)OCC(COC(C)=O)OC(C)=O
gmtamesQSAR_0619,TA100,Negative,Train,CC1C[C@@H]2O[C@H]3[C@@H](O)C[C@](C)([C@@]34CO4)[C@]2(CO)C(=O)C1=O
gmtamesQSAR_0620,TA100,Negative,Train,c1ccc(-c2ccccc2-c2ccccc2)cc1
gmtamesQSAR_0621,TA100,Positive,Train,C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1
gmtamesQSAR_0622,TA100,Negative,Train,Clc1ccc2ccccc2n1
gmtamesQSAR_0623,TA100,Positive,Train,Nc1cc2c(cc1[N+](=O)[O-])[nH]c1ccccc12
gmtamesQSAR_0627,TA100,Negative,Train,CCCBr
gmtamesQSAR_0629,TA100,Negative,Train,CC(=O)C=Cc1ccco1
gmtamesQSAR_0632,TA100,Negative,Train,O=NN(O)c1ccccc1
gmtamesQSAR_0633,TA100,Negative,Train,NC(Cc1ccc(O)c(O)c1)C(=O)O
gmtamesQSAR_0634,TA100,Negative,Train,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
gmtamesQSAR_0635,TA100,Negative,Train,Nc1ccc(Cc2ccc(N=O)c(Cl)c2)cc1Cl
gmtamesQSAR_0638,TA100,Positive,Train,CCCCN(N=O)C(N)=O
gmtamesQSAR_0641,TA100,Negative,Train,Cc1ccc(COS(=O)(=O)c2ccc(C)cc2)cc1
gmtamesQSAR_0642,TA100,Negative,Train,[O]S(=O)(=O)c1cc(S([O])(=O)=O)c2c(N=Nc3ccccc3)c(O)ccc2c1
gmtamesQSAR_0643,TA100,Negative,Train,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
gmtamesQSAR_0644,TA100,Negative,Train,CC(C)=CCCC(C)CCO
gmtamesQSAR_0645,TA100,Negative,Train,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
gmtamesQSAR_0646,TA100,Negative,Train,O=C1CCCCCN1
gmtamesQSAR_0647,TA100,Negative,Train,Cc1ccc(S([O])(=O)=O)cc1C
gmtamesQSAR_0649,TA100,Negative,Train,O=C(OOC(=O)c1ccccc1)c1ccccc1
gmtamesQSAR_0650,TA100,Negative,Train,Nc1cc([N+](=O)[O-])ccc1O
gmtamesQSAR_0651,TA100,Negative,Train,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O
gmtamesQSAR_0654,TA100,Negative,Train,O=[N+]([O-])c1ccccc1
gmtamesQSAR_0655,TA100,Negative,Train,CCNc1ccccc1
gmtamesQSAR_0656,TA100,Negative,Train,CC[C@H]1O[C@H]1c1ccccc1
gmtamesQSAR_0657,TA100,Negative,Train,CNc1ccc2ncccc2c1N
gmtamesQSAR_0658,TA100,Positive,Train,CC(=O)Nc1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1
gmtamesQSAR_0660,TA100,Negative,Train,CNc1nc(N)nc(OCC(F)(F)F)n1
gmtamesQSAR_0661,TA100,Positive,Train,O=C1c2ccccc2C(=O)N1CCl
gmtamesQSAR_0663,TA100,Negative,Train,CCCCC(CC)(CO)CO
gmtamesQSAR_0665,TA100,Positive,Train,C=c1cc(O)c2[nH]c(C)c3c4ccccc4nc3c2c1=O
gmtamesQSAR_0667,TA100,Positive,Train,O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12
gmtamesQSAR_0670,TA100,Negative,Train,O=C1Cc2c(c(O)c3ccccc3c2O)C(=O)C1=O
gmtamesQSAR_0672,TA100,Positive,Train,COC(=O)C(C=C(C)/C=C(C)/C=C\C=C(/C)C(=O)[C@]12O[C@@H]1C(O)(CCO)NC2=O)=CCO
gmtamesQSAR_0673,TA100,Negative,Train,CCOc1nc(N)nc(NC)n1
gmtamesQSAR_0674,TA100,Positive,Train,ONc1ccc(-c2ccccc2)cc1
gmtamesQSAR_0676,TA100,Negative,Train,CC(=O)c1cc(NC(N)=O)ccc1OCC(O)CNC(C)(C)C
gmtamesQSAR_0677,TA100,Negative,Train,Clc1cc2ccccc2c2ccccc12
gmtamesQSAR_0680,TA100,Negative,Train,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCCC(C)CCCC(C)CCCC(C)C)O2
gmtamesQSAR_0681,TA100,Negative,Train,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1
gmtamesQSAR_0682,TA100,Positive,Train,CC(=O)Nc1ccc(Oc2ccc(N(O)C(C)=O)cc2)cc1
gmtamesQSAR_0683,TA100,Positive,Train,CC(C)(C)OC(=O)C(N)CN=[N+]=[N-]
gmtamesQSAR_0686,TA100,Negative,Train,c1cnc2ccc3c(c2c1)CCC1OC31
gmtamesQSAR_0687,TA100,Negative,Train,COc1cc(=O)[nH]c(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1
gmtamesQSAR_0688,TA100,Positive,Train,O=NN1CCOC(O)C1
gmtamesQSAR_0690,TA100,Negative,Train,O=C(/C=C/c1ccccc1)c1ccc(Br)cc1
gmtamesQSAR_0692,TA100,Positive,Train,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1
gmtamesQSAR_0693,TA100,Negative,Train,OC[C@H]1O[C@@H](n2cnc3c2ncn2ccnc32)[C@H](O)[C@@H]1O
gmtamesQSAR_0698,TA100,Positive,Train,O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1
gmtamesQSAR_0699,TA100,Negative,Train,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC
gmtamesQSAR_0701,TA100,Positive,Train,c1ccc2c(c1)-c1c(ccc3ccccc13)C1NC21
gmtamesQSAR_0702,TA100,Negative,Train,Nc1ccccc1-c1ccccc1
gmtamesQSAR_0704,TA100,Negative,Train,Oc1cccc(Nc2ccccc2)c1
gmtamesQSAR_0705,TA100,Positive,Train,N#Cc1cccc2c([N+](=O)[O-])cccc12
gmtamesQSAR_0707,TA100,Negative,Train,COc1ccc(C(=O)c2ccccc2O)c(O)c1
gmtamesQSAR_0709,TA100,Negative,Train,CCN(CC)c1cc(NC(C)=O)c(N=Nc2ccc([N+](=O)[O-])cc2)cc1OC
gmtamesQSAR_0710,TA100,Negative,Train,CN(C)CCCN
gmtamesQSAR_0711,TA100,Negative,Train,O=[N+]([O-])c1c2ccccc2cc2c3c(ccc12)[C@@H](O)[C@H](O)C=C3
gmtamesQSAR_0712,TA100,Negative,Train,Nc1ccc(C=CC(=O)O)cc1
gmtamesQSAR_0713,TA100,Negative,Train,Cc1cccc2c1S(=O)(=O)NC2=O
gmtamesQSAR_0715,TA100,Negative,Train,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
gmtamesQSAR_0716,TA100,Positive,Train,ClC[C@H]1CO1
gmtamesQSAR_0717,TA100,Negative,Train,O=C(CO)N(O)c1ccc(Cl)cc1
gmtamesQSAR_0721,TA100,Negative,Train,c1ccc(N=NNc2ccccc2)cc1
gmtamesQSAR_0722,TA100,Negative,Train,Oc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
gmtamesQSAR_0725,TA100,Negative,Train,CN=C(N)N[N+](=O)[O-]
gmtamesQSAR_0727,TA100,Positive,Train,CN(C)CNc1nnc(C=Cc2ccc([N+](=O)[O-])o2)o1
gmtamesQSAR_0729,TA100,Negative,Train,O=Cc1ccc(O)cc1
gmtamesQSAR_0730,TA100,Positive,Train,C[C-](C)[N+](=O)[O-]
gmtamesQSAR_0731,TA100,Negative,Train,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
gmtamesQSAR_0733,TA100,Negative,Train,O=C(O)c1c(Cl)c(Cl)c(C(=O)O)c(Cl)c1Cl
gmtamesQSAR_0734,TA100,Negative,Train,CN(C)/N=N/c1ccc(C([O])=O)cc1
gmtamesQSAR_0737,TA100,Negative,Train,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O
gmtamesQSAR_0738,TA100,Positive,Train,O=C1OCC(Br)=C1Br
gmtamesQSAR_0744,TA100,Negative,Train,Nc1ccccn1
gmtamesQSAR_0745,TA100,Positive,Train,Cc1ccc(N)c(O)c1
gmtamesQSAR_0748,TA100,Positive,Train,CC(=O)Nc1ccc(C(=O)C2O[C@@H]2c2ccccc2)cc1
gmtamesQSAR_0750,TA100,Negative,Train,O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O
gmtamesQSAR_0753,TA100,Positive,Train,O=NN(CCc1c[nH]c2ccccc12)C1OC[C@@H](O)[C@H](O)[C@H]1O
gmtamesQSAR_0756,TA100,Positive,Train,Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-]
gmtamesQSAR_0757,TA100,Negative,Train,CCCCCCCCCCCCCCCCN
gmtamesQSAR_0758,TA100,Negative,Train,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
gmtamesQSAR_0761,TA100,Negative,Train,FC(F)(F)CC(F)(F)F
gmtamesQSAR_0762,TA100,Negative,Train,COC(C)=O
gmtamesQSAR_0764,TA100,Negative,Train,O=[N+]([O-])C1=Cc2cccc3c2c1cc1ccc2ccccc2c13
gmtamesQSAR_0765,TA100,Positive,Train,O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccc([N+](=O)[O-])cc12
gmtamesQSAR_0766,TA100,Negative,Train,S=C(Nc1ccccc1)Nc1ccccc1
gmtamesQSAR_0768,TA100,Negative,Train,CCn1c2ccccc2c2ccccc21
gmtamesQSAR_0769,TA100,Negative,Train,CC(C)CC=O
gmtamesQSAR_0771,TA100,Negative,Train,Oc1cc2c3ccccc3ccc2c2ccccc12
gmtamesQSAR_0772,TA100,Negative,Train,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
gmtamesQSAR_0773,TA100,Negative,Train,Nc1c([S+]([O-])C(F)(F)F)c(C(=O)O)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl
gmtamesQSAR_0774,TA100,Positive,Train,CC(=O)OCCCCONC(=O)c1ccccc1
gmtamesQSAR_0775,TA100,Negative,Train,CNCCCC(=O)O
gmtamesQSAR_0776,TA100,Positive,Train,O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCc1ccccc1-3
gmtamesQSAR_0777,TA100,Negative,Train,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
gmtamesQSAR_0779,TA100,Negative,Train,CNC(=O)Nc1ccc(Br)cc1
gmtamesQSAR_0780,TA100,Negative,Train,C[C@H]1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1
gmtamesQSAR_0781,TA100,Negative,Train,O=C(O)Cn1cncn1
gmtamesQSAR_0783,TA100,Negative,Train,Cl/C=C(/Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
gmtamesQSAR_0784,TA100,Negative,Train,[O]C(=O)CCC([O])=O
gmtamesQSAR_0787,TA100,Negative,Train,Cc1cc(C)c(N)c(C)c1
gmtamesQSAR_0788,TA100,Negative,Train,C=C/C=C/C
gmtamesQSAR_0789,TA100,Negative,Train,Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O
gmtamesQSAR_0793,TA100,Positive,Train,O=C/C(Br)=C\c1ccccc1
gmtamesQSAR_0794,TA100,Positive,Train,CC(=O)C(Cl)Cl
gmtamesQSAR_0796,TA100,Negative,Train,Cc1ccc(C(C)(C)C)c(O)c1C(O)c1ncc([N+](=O)[O-])n1C
gmtamesQSAR_0797,TA100,Negative,Train,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C(F)(F)F
gmtamesQSAR_0798,TA100,Negative,Train,Nc1ccccc1[N+](=O)[O-]
gmtamesQSAR_0801,TA100,Positive,Train,O=Nc1cc2c3ccccc3ccc2c2ccccc12
gmtamesQSAR_0804,TA100,Negative,Train,O=c1ccc2cc(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)cc2o1
gmtamesQSAR_0806,TA100,Negative,Train,c1cc2ccc3cccc4ccc(c1)c2c34
gmtamesQSAR_0807,TA100,Negative,Train,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
gmtamesQSAR_0808,TA100,Positive,Train,O=[N+]([O-])c1ccc(OC[C@H]2CO2)cc1
gmtamesQSAR_0810,TA100,Negative,Train,CCN(CC)C(=O)c1cccc(C)c1
gmtamesQSAR_0812,TA100,Negative,Train,Nc1ccc(C=Cc2ccc(Cl)cc2)cc1
gmtamesQSAR_0814,TA100,Negative,Train,O=C(O)c1cccc2nnsc12
gmtamesQSAR_0818,TA100,Negative,Train,O=C(Cl)OCCCl
gmtamesQSAR_0819,TA100,Negative,Train,Nc1ccc(Cl)c(Cl)c1Cl
gmtamesQSAR_0820,TA100,Positive,Train,CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O
gmtamesQSAR_0821,TA100,Negative,Train,CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1
gmtamesQSAR_0823,TA100,Positive,Train,CCc1cc(-c2ccccc2)ccc1N
gmtamesQSAR_0824,TA100,Negative,Train,Cc1cc(=O)oc2cc(O)ccc12
gmtamesQSAR_0826,TA100,Positive,Train,Cc1c(N=[N+]([O-])c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc([N+](=O)[O-])cc1[N+](=O)[O-]
gmtamesQSAR_0827,TA100,Positive,Train,OC[C@@H]1CO1
gmtamesQSAR_0828,TA100,Negative,Train,CCOc1ccc(NC(C)=O)cc1
gmtamesQSAR_0829,TA100,Negative,Train,CC1(C)CC(N)CC(C)(CN)C1
gmtamesQSAR_0831,TA100,Negative,Train,C=Cc1ccc(OC)cc1
gmtamesQSAR_0832,TA100,Negative,Train,Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1
gmtamesQSAR_0834,TA100,Positive,Train,ClCc1c2ccccc2cc2c1ccc1ccccc12
gmtamesQSAR_0835,TA100,Negative,Train,CC(C)c1ccccc1C(C)C
gmtamesQSAR_0836,TA100,Negative,Train,Oc1cc(Cl)ccc1Cl
gmtamesQSAR_0837,TA100,Negative,Train,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1
gmtamesQSAR_0838,TA100,Negative,Train,C/C=C/C(=O)N(CC)c1ccccc1C
gmtamesQSAR_0839,TA100,Negative,Train,COc1ccc(N)c(OC)c1
gmtamesQSAR_0840,TA100,Negative,Train,CC1OC(OC2CC(O)(CO)C=C3C(=O)c4c(c(O)c5ccccc5c4O)C(=O)C32)C(I)C(O)C1O
gmtamesQSAR_0841,TA100,Negative,Train,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O
gmtamesQSAR_0843,TA100,Negative,Train,CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
gmtamesQSAR_0844,TA100,Negative,Train,OCc1ccc(O)cc1
gmtamesQSAR_0845,TA100,Negative,Train,Cc1cccc(N)c1C
gmtamesQSAR_0846,TA100,Negative,Train,Cc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1
gmtamesQSAR_0848,TA100,Negative,Train,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O
gmtamesQSAR_0849,TA100,Negative,Train,O=[N+]([O-])c1ccc2c3cccc4cccc(c5cccc1c52)c43
gmtamesQSAR_0851,TA100,Negative,Train,BrCc1cccc(CBr)c1
gmtamesQSAR_0854,TA100,Negative,Train,COc1ccc(N)c(C)c1
gmtamesQSAR_0856,TA100,Negative,Train,COc1ccc(O)cc1
gmtamesQSAR_0858,TA100,Negative,Train,CCSCCC(N)C(=O)O
gmtamesQSAR_0860,TA100,Negative,Train,O=c1ccc2ccccc2o1
gmtamesQSAR_0862,TA100,Negative,Train,Cc1ccc(C)c(C2(O)C(=O)NC3(CCC(O)CC3)C2=O)c1
gmtamesQSAR_0863,TA100,Negative,Train,Nc1ccc([N+](=O)[O-])c(O)c1
gmtamesQSAR_0865,TA100,Positive,Train,O=CCCl
